Customer ID,Recency,Frequency,Monetary,R,F,M,Cluster
14271.0,226,2,214.18,2,2,1,1
14272.0,74,4,920.81,3,3,3,1
14273.0,51,4,559.97,4,3,2,1
14274.0,686,1,256.6,1,1,2,0
14275.0,396,6,1189.3799999999999,2,4,4,0
14276.0,88,13,1929.32,3,5,4,1
14277.0,15,14,4296.2699999999995,5,5,5,1
14278.0,410,1,205.82999999999998,2,1,1,0
14279.0,521,2,191.86,1,2,1,0
14280.0,197,1,134.04,2,1,1,1
14281.0,408,1,245.14999999999998,2,1,1,0
14282.0,3,26,7245.76,5,5,5,1
14283.0,463,4,628.44,1,3,3,0
14284.0,31,4,1282.85,4,3,4,1
14285.0,21,9,3158.64,4,4,5,1
14286.0,24,12,8396.7,4,5,5,1
14287.0,8,4,151.23,5,3,1,1
14288.0,212,2,413.85,2,2,2,1
14289.0,9,6,911.26,5,4,3,1
14290.0,11,14,4208.93,5,5,5,1
14291.0,2,25,7844.4,5,5,5,1
14292.0,8,27,8887.9,5,5,5,1
14293.0,3,10,2809.41,5,4,5,1
14294.0,407,1,375.34,2,1,2,0
14295.0,40,8,2316.06,4,4,4,1
14296.0,414,3,448.45,2,3,2,0
14297.0,18,6,1284.06,5,4,4,1
14298.0,3,84,90489.31,5,5,5,2
14299.0,8,41,12607.53,5,5,5,1
14300.0,19,1,43.2,4,1,1,1
14301.0,108,7,1956.23,3,4,4,1
14302.0,431,3,742.9,1,3,3,0
14303.0,407,2,277.94,2,2,2,0
14304.0,223,5,1523.81,2,4,4,1
14305.0,71,5,1803.76,3,4,4,1
14306.0,51,7,3141.5,4,4,5,1
14307.0,89,11,4279.97,3,5,5,1
14308.0,549,5,-849.45,1,4,1,0
14309.0,8,12,3747.96,5,5,5,1
14310.0,433,1,492.1,1,1,2,0
14311.0,225,3,435.9,2,3,2,1
14312.0,47,11,3090.29,4,5,5,1
14313.0,624,1,-302.31,1,1,1,0
14314.0,107,3,221.89999999999998,3,3,1,1
14315.0,21,10,3168.72,4,4,5,1
14316.0,422,6,1355.34,1,4,4,0
14317.0,65,1,508.58,3,1,2,1
14318.0,460,1,158.02,1,1,1,0
14319.0,424,2,476.95,1,2,2,0
14320.0,207,7,1204.12,2,4,4,1
14321.0,11,8,2198.58,5,4,4,1
14322.0,427,6,384.3,1,4,2,0
14323.0,115,4,574.26,3,3,3,1
14324.0,410,2,701.61,2,2,3,0
14325.0,570,1,245.48,1,1,1,0
14326.0,235,4,923.98,2,3,3,1
14327.0,163,6,1894.93,3,4,4,1
14328.0,431,3,-445.06,1,3,1,0
14329.0,9,28,9695.92,5,5,5,1
14330.0,624,1,200.63,1,1,1,0
14331.0,124,2,462.65999999999997,3,2,2,1
14332.0,23,5,1917.41,4,4,4,1
14333.0,64,2,351.45,3,2,2,1
14334.0,17,14,4292.98,5,5,5,1
14335.0,16,2,454.86,5,2,2,1
14336.0,17,4,1614.91,5,3,4,1
14337.0,731,1,-658.63,1,1,1,0
14338.0,158,5,894.1,3,4,3,1
14339.0,235,5,600.66,2,4,3,1
14340.0,219,1,134.7,2,1,1,1
14341.0,45,20,4428.17,4,5,5,1
14342.0,21,9,842.74,4,4,3,1
14343.0,421,4,1079.66,1,3,3,0
14344.0,127,20,2993.05,3,5,5,1
14345.0,39,1,108.98,4,1,1,1
14346.0,121,5,2315.75,3,4,4,1
14347.0,737,1,82.6,1,1,1,0
14348.0,260,1,409.57,2,1,2,0
14349.0,10,1,133.5,5,1,1,1
14350.0,271,4,947.8,2,3,3,0
14351.0,165,1,51.0,3,1,1,1
14352.0,157,4,1078.96,3,3,3,1
14353.0,215,3,376.5,2,3,2,1
14354.0,6,2,163.62,5,2,1,1
14355.0,366,3,840.05,2,3,3,0
14356.0,60,4,666.94,3,3,3,1
14357.0,43,1,225.12,4,1,1,1
14358.0,389,3,384.3,2,3,2,0
14359.0,19,6,882.58,4,4,3,1
14360.0,32,4,2118.03,4,3,4,1
14361.0,579,1,214.71,1,1,1,0
14362.0,22,1,151.5,4,1,1,1
14363.0,402,2,227.47,2,2,1,0
14364.0,109,8,3717.35,3,4,5,1
14365.0,395,2,634.68,2,2,3,0
14366.0,525,1,136.0,1,1,1,0
14367.0,8,19,9134.12,5,5,5,1
14368.0,320,1,155.0,2,1,1,0
14369.0,642,2,469.13,1,2,2,0
14370.0,451,9,1092.1299999999999,1,4,3,0
14371.0,295,1,100.5,2,1,1,0
14372.0,443,3,830.18,1,3,3,0
14373.0,358,1,76.55,2,1,1,0
14374.0,541,1,108.0,1,1,1,0
14375.0,185,3,1106.82,3,3,3,1
14376.0,683,1,215.46,1,1,1,0
14377.0,191,2,617.05,2,2,3,1
14378.0,622,1,131.25,1,1,1,0
14379.0,44,4,1265.16,4,3,4,1
14380.0,603,2,-99.72999999999999,1,2,1,0
14381.0,52,2,625.9399999999999,4,2,3,1
14382.0,26,3,1187.68,4,3,4,1
14383.0,38,3,1247.69,4,3,4,1
14384.0,501,1,58.5,1,1,1,0
14385.0,9,3,202.10999999999999,5,3,1,1
14386.0,297,1,142.4,2,1,1,0
14387.0,33,3,1727.6,4,3,4,1
14388.0,9,20,6289.95,5,5,5,1
14389.0,9,11,1821.07,5,5,4,1
14390.0,10,18,6079.4800000000005,5,5,5,1
14391.0,577,1,135.6,1,1,1,0
14392.0,432,1,266.4,1,1,2,0
14393.0,218,1,67.95,2,1,1,1
14394.0,565,1,93.8,1,1,1,0
14395.0,2,24,7754.73,5,5,5,1
14396.0,65,7,1969.38,3,4,4,1
14397.0,1,23,2556.68,5,5,4,1
14398.0,401,2,707.79,2,2,3,0
14399.0,394,9,2093.21,2,4,4,0
14400.0,141,5,1703.0,3,4,4,1
14401.0,4,25,6703.4,5,5,5,1
14402.0,652,1,285.6,1,1,2,0
14403.0,130,9,1822.76,3,4,4,1
14404.0,34,15,2625.13,4,5,4,1
14405.0,387,1,195.0,2,1,1,0
14406.0,119,1,156.75,3,1,1,1
14407.0,107,9,2111.08,3,4,4,1
14408.0,11,11,4102.27,5,5,5,1
14409.0,71,10,3276.09,3,4,5,1
14410.0,16,17,2105.08,5,5,4,1
14411.0,311,1,1063.0,2,1,3,0
14412.0,35,4,1417.49,4,3,4,1
14413.0,362,4,764.52,2,3,3,0
14414.0,92,9,2387.48,3,4,4,1
14415.0,1,32,11803.62,5,5,5,1
14416.0,22,2,490.22,4,2,2,1
14417.0,388,1,524.65,2,1,2,0
14418.0,4,3,1937.25,5,3,4,1
14419.0,11,7,1254.64,5,4,4,1
14420.0,85,7,1627.72,3,4,4,1
14421.0,57,7,2456.62,4,4,4,1
14422.0,1,21,10200.92,5,5,5,1
14423.0,218,4,914.96,2,3,3,1
14424.0,18,1,322.08,5,1,2,1
14425.0,427,5,635.89,1,4,3,0
14426.0,19,27,11103.97,4,5,5,1
14427.0,50,4,1263.52,4,3,4,1
14428.0,7,7,1209.37,5,4,4,1
14429.0,404,1,516.28,2,1,2,0
14430.0,512,5,956.4,1,4,3,0
14431.0,299,5,2567.1,2,4,4,0
14432.0,10,6,2248.5,5,4,4,1
14433.0,466,1,280.7,1,1,2,0
14434.0,22,6,1372.8,4,4,4,1
14435.0,502,1,90.42,1,1,1,0
14436.0,99,2,271.7,3,2,2,1
14437.0,143,7,744.4399999999999,3,4,3,1
14438.0,306,1,131.9,2,1,1,0
14439.0,320,5,9443.04,2,4,5,0
14440.0,8,15,5870.13,5,5,5,1
14441.0,1,19,4370.09,5,5,5,1
14442.0,2,12,5272.02,5,5,5,1
14443.0,54,8,2063.65,4,4,4,1
14444.0,456,1,120.44,1,1,1,0
14445.0,456,1,221.65,1,1,1,0
14446.0,1,5,1200.28,5,4,4,1
14447.0,19,6,1711.73,4,4,4,1
14448.0,9,2,375.35,5,2,2,1
14449.0,19,8,2230.96,4,4,4,1
14450.0,181,7,1128.44,3,4,3,1
14451.0,60,18,3215.5,3,5,5,1
14452.0,11,4,658.95,5,3,3,1
14453.0,190,1,119.93,3,1,1,1
14454.0,376,6,970.7,2,4,3,0
14455.0,432,5,584.37,1,4,3,0
14456.0,5,14,3002.51,5,5,5,1
14457.0,311,1,113.64,2,1,1,0
14458.0,381,1,228.07,2,1,1,0
14459.0,155,3,5339.14,3,3,5,1
14460.0,110,12,919.6,3,5,3,1
14461.0,148,14,6661.01,3,5,5,1
14462.0,64,16,2204.69,3,5,4,1
14463.0,98,4,786.5699999999999,3,3,3,1
14464.0,568,2,111.0,1,2,1,0
14465.0,247,11,3925.85,2,5,5,1
14466.0,29,13,4267.15,4,5,5,1
14467.0,18,12,2203.24,5,5,4,1
14468.0,734,1,204.24,1,1,1,0
14469.0,416,4,2093.46,1,3,4,0
14470.0,12,3,712.04,5,3,3,1
14471.0,591,2,400.95,1,2,2,0
14472.0,104,9,2118.72,3,4,4,1
14473.0,74,2,234.34,3,2,1,1
14474.0,43,3,1248.94,4,3,4,1
14475.0,72,7,1025.12,3,4,3,1
14476.0,257,1,193.0,2,1,1,0
14477.0,20,10,1960.61,4,4,4,1
14478.0,382,4,1276.66,2,3,4,0
14479.0,254,4,1124.71,2,3,3,1
14480.0,11,5,1295.27,5,4,4,1
14481.0,165,6,1908.52,3,4,4,1
14482.0,18,14,4141.06,5,5,5,1
14483.0,150,3,249.2,3,3,1,1
14484.0,50,4,1070.98,4,3,3,1
14485.0,39,1,162.8,4,1,1,1
14486.0,512,2,175.5,1,2,1,0
14487.0,27,8,1253.52,4,4,4,1
14488.0,51,2,1047.43,4,2,3,1
14489.0,207,4,1574.93,2,3,4,1
14490.0,406,2,1273.47,2,2,4,0
14491.0,175,2,340.93,3,2,2,1
14492.0,430,10,1574.3600000000001,1,4,4,0
14493.0,7,14,4993.76,5,5,5,1
14494.0,26,3,401.46,4,3,2,1
14495.0,51,4,166.3,4,3,1,1
14496.0,312,10,2341.54,2,4,4,0
14497.0,301,3,679.16,2,3,3,0
14498.0,43,10,3900.83,4,4,5,1
14499.0,26,10,2083.44,4,4,4,1
14500.0,88,3,356.85,3,3,2,1
14501.0,64,3,190.31,3,3,1,1
14502.0,20,14,2310.18,4,5,4,1
14503.0,3,6,3543.26,5,4,5,1
14504.0,47,4,673.26,4,3,3,1
14505.0,17,27,11596.04,5,5,5,1
14506.0,17,7,2960.25,5,4,5,1
14507.0,24,14,3104.8,4,5,5,1
14508.0,22,6,804.07,4,4,3,1
14509.0,534,1,110.95,1,1,1,0
14510.0,376,4,964.55,2,3,3,0
14511.0,11,6,1267.41,5,4,4,1
14512.0,188,7,1215.97,3,4,4,1
14513.0,101,7,770.9100000000001,3,4,3,1
14514.0,61,10,4375.79,3,4,5,1
14515.0,18,15,3693.7,5,5,5,1
14516.0,516,1,151.17,1,1,1,0
14517.0,33,2,330.45,4,2,2,1
14518.0,64,1,174.37,3,1,1,1
14519.0,684,2,203.14,1,2,1,0
14520.0,2,2,270.6,5,2,2,1
14521.0,477,2,167.65,1,2,1,0
14522.0,24,8,1748.42,4,4,4,1
14523.0,108,1,241.09,3,1,1,1
14524.0,32,13,2909.86,4,5,5,1
14525.0,9,21,7915.71,5,5,5,1
14526.0,389,1,258.65,2,1,2,0
14527.0,3,190,25285.91,5,5,5,2
14528.0,37,1,364.21999999999997,4,1,2,1
14529.0,60,3,578.61,3,3,3,1
14530.0,26,19,5968.62,4,5,5,1
14531.0,480,1,376.34,1,1,2,0
14532.0,236,12,3833.03,2,5,5,1
14533.0,25,15,3185.12,4,5,5,1
14534.0,3,38,5702.97,5,5,5,1
14535.0,59,11,5815.13,3,5,5,1
14536.0,260,1,170.95,2,1,1,0
14537.0,58,3,635.45,4,3,3,1
14538.0,65,5,1370.84,3,4,4,1
14539.0,16,2,537.48,5,2,2,1
14540.0,10,12,3699.7400000000002,5,5,5,1
14541.0,59,14,2491.38,3,5,4,1
14542.0,186,1,103.25,3,1,1,1
14543.0,4,50,11905.71,5,5,5,1
14544.0,24,3,2938.53,4,3,5,1
14545.0,674,1,349.25,1,1,2,0
14546.0,4,20,4987.97,5,5,5,1
14547.0,4,9,3953.95,5,4,5,1
14548.0,151,9,2541.29,3,4,4,1
14549.0,311,4,913.6,2,3,3,0
14550.0,11,4,1345.06,5,3,4,1
14551.0,18,9,856.64,5,4,3,1
14552.0,152,3,507.93,3,3,2,1
14553.0,19,10,1793.1,4,4,4,1
14554.0,10,4,2279.49,5,3,4,1
14555.0,57,7,2294.88,4,4,4,1
14556.0,596,3,815.69,1,3,3,0
14557.0,64,2,1.4210854715202004e-14,3,2,1,1
14558.0,653,5,614.1,1,4,3,0
14559.0,390,1,75.6,2,1,1,0
14560.0,7,46,6050.44,5,5,5,1
14561.0,76,3,1080.76,3,3,3,1
14562.0,4,30,6308.0,5,5,5,1
14563.0,510,2,640.54,1,2,3,0
14564.0,427,5,2519.32,1,4,4,0
14565.0,96,7,3833.87,3,4,5,1
14566.0,111,4,4092.0,3,3,5,1
14567.0,35,3,1524.46,4,3,4,1
14568.0,424,2,909.5,1,2,3,0
14569.0,1,4,597.33,5,3,3,1
14570.0,281,3,613.75,2,3,3,0
14571.0,425,1,160.0,1,1,1,0
14572.0,3,15,5484.98,5,5,5,1
14573.0,180,17,2113.42,3,5,4,1
14574.0,733,1,143.7,1,1,1,0
14575.0,488,1,420.22,1,1,2,0
14576.0,372,1,35.4,2,1,1,0
14577.0,13,7,1364.15,5,4,4,1
14578.0,3,1,168.63,5,1,1,1
14579.0,432,1,105.56,1,1,1,0
14580.0,518,1,14.85,1,1,1,0
14581.0,17,2,409.65,5,2,2,1
14582.0,41,1,114.10999999999999,4,1,1,1
14583.0,6,8,1660.29,5,4,4,1
14584.0,169,9,1725.16,3,4,4,1
14585.0,50,5,1143.27,4,4,3,1
14586.0,227,3,134.16,2,3,1,1
14587.0,19,10,1577.39,4,4,4,1
14588.0,578,1,135.39,1,1,1,0
14589.0,372,1,39.75,2,1,1,0
14590.0,425,28,2871.04,1,5,5,0
14591.0,15,4,1320.21,5,3,4,1
14592.0,35,3,557.94,4,3,2,1
14593.0,22,18,3568.69,4,5,5,1
14594.0,7,2,363.33,5,2,2,1
14595.0,20,8,2164.45,4,4,4,1
14596.0,627,1,222.22,1,1,1,0
14597.0,11,6,2184.63,5,4,4,1
14598.0,44,3,221.97,4,3,1,1
14599.0,390,2,457.89,2,2,2,0
14600.0,306,2,865.17,2,2,3,0
14601.0,11,1,213.96,5,1,1,1
14602.0,656,1,205.36,1,1,1,0
14603.0,275,1,660.0,2,1,3,0
14604.0,633,1,143.85999999999999,1,1,1,0
14605.0,374,4,921.56,2,3,3,0
14606.0,1,259,29197.59,5,5,5,2
14607.0,16,27,18371.06,5,5,5,1
14608.0,4,12,3273.44,5,5,5,1
14609.0,72,11,1366.2,3,5,4,1
14610.0,396,2,24.35,2,2,1,0
14611.0,439,3,599.38,1,3,3,0
14612.0,415,1,877.7,1,1,3,0
14613.0,680,1,76.32,1,1,1,0
14614.0,386,1,295.13,2,1,2,0
14615.0,394,6,934.26,2,4,3,0
14616.0,243,5,527.78,2,4,2,1
14617.0,403,2,190.47,2,2,1,0
14618.0,9,9,1310.52,5,4,4,1
14619.0,239,3,1276.31,2,3,4,1
14620.0,204,3,393.28000000000003,2,3,2,1
14621.0,1,16,2878.27,5,5,5,1
14622.0,185,1,320.58,3,1,2,1
14623.0,32,12,1988.23,4,5,4,1
14624.0,57,6,814.07,4,4,3,1
14625.0,185,18,4429.18,3,5,5,1
14626.0,9,15,5374.7699999999995,5,5,5,1
14627.0,312,3,406.4,2,3,2,0
14628.0,91,5,1998.0,3,4,4,1
14629.0,4,3,935.46,5,3,3,1
14630.0,484,1,338.65,1,1,2,0
14631.0,51,7,2023.17,4,4,4,1
14632.0,263,1,114.56,2,1,1,0
14633.0,266,1,344.9,2,1,2,0
14634.0,438,7,1971.82,1,4,4,0
14635.0,454,1,215.22,1,1,1,0
14636.0,36,2,609.85,4,2,3,1
14637.0,677,1,106.67999999999999,1,1,1,0
14638.0,51,1,443.6,4,1,2,1
14639.0,52,11,4946.81,4,5,5,1
14640.0,16,16,3446.33,5,5,5,1
14641.0,22,1,110.46000000000001,4,1,1,1
14642.0,59,1,96.11999999999999,3,1,1,1
14643.0,170,6,1654.69,3,4,4,1
14644.0,9,12,2077.47,5,5,4,1
14645.0,157,4,840.24,3,3,3,1
14646.0,2,164,523342.07,5,5,5,3
14647.0,201,2,506.03999999999996,2,2,2,1
14648.0,404,19,4378.0,2,5,5,0
14649.0,5,11,3630.04,5,5,5,1
14650.0,589,1,62.5,1,1,1,0
14651.0,67,9,2025.52,3,4,4,1
14652.0,77,1,114.18,3,1,1,1
14653.0,1,12,3593.06,5,5,5,1
14654.0,738,1,246.86,1,1,1,0
14655.0,4,12,3829.23,5,5,5,1
14656.0,169,5,790.0,3,4,3,1
14657.0,18,7,1440.24,5,4,4,1
14658.0,5,2,247.15,5,2,1,1
14659.0,9,12,2456.53,5,5,4,1
14660.0,87,2,285.74,3,2,2,1
14661.0,27,1,107.95,4,1,1,1
14662.0,29,7,1376.43,4,4,4,1
14663.0,430,2,490.6,1,2,2,0
14664.0,20,2,636.24,4,2,3,1
14665.0,61,9,2172.33,3,4,4,1
14666.0,24,1,195.25,4,1,1,1
14667.0,11,61,20188.79,5,5,5,1
14668.0,445,1,111.63,1,1,1,0
14669.0,242,7,3216.7799999999997,2,4,5,1
14670.0,280,3,583.33,2,3,3,0
14671.0,549,2,1127.45,1,2,3,0
14672.0,235,4,1113.14,2,3,3,1
14673.0,3,7,3037.32,5,4,5,1
14674.0,509,1,173.66,1,1,1,0
14675.0,16,2,1015.58,5,2,3,1
14676.0,31,16,8285.49,4,5,5,1
14677.0,593,1,184.91,1,1,1,0
14678.0,571,2,386.44,1,2,2,0
14679.0,372,5,1272.95,2,4,4,0
14680.0,25,87,53080.02,4,5,5,2
14681.0,71,6,875.15,3,4,3,1
14682.0,188,6,1514.81,3,4,4,1
14683.0,588,1,146.56,1,1,1,0
14684.0,26,6,1430.03,4,4,4,1
14685.0,576,13,4241.16,1,5,5,0
14686.0,414,6,844.58,2,4,3,0
14687.0,107,3,1402.06,3,3,4,1
14688.0,8,34,6666.93,5,5,5,1
14689.0,209,1,112.8,2,1,1,1
14690.0,44,5,764.59,4,4,3,1
14691.0,31,5,2114.33,4,4,4,1
14692.0,137,13,1705.64,3,5,4,1
14693.0,265,8,1139.8600000000001,2,4,3,1
14694.0,617,1,244.31,1,1,1,0
14695.0,519,4,1466.72,1,3,4,0
14696.0,4,10,2465.3,5,4,4,1
14697.0,218,2,188.61,2,2,1,1
14698.0,2,5,1217.27,5,4,4,1
14699.0,214,4,702.6,2,3,3,1
14700.0,32,5,3076.06,4,4,5,1
14701.0,11,18,4423.96,5,5,5,1
14702.0,1,32,6310.28,5,5,5,1
14703.0,15,1,318.17,5,1,2,1
14704.0,11,11,1752.92,5,5,4,1
14705.0,199,1,179.0,2,1,1,1
14706.0,619,1,367.54,1,1,2,0
14707.0,436,2,139.2,1,2,1,0
14708.0,3,6,1763.52,5,4,4,1
14709.0,15,27,8866.48,5,5,5,1
14710.0,14,13,1899.79,5,5,4,1
14711.0,10,12,2809.02,5,5,5,1
14712.0,29,4,1328.07,4,3,4,1
14713.0,9,25,5069.36,5,5,5,1
14714.0,24,7,896.4,4,4,3,1
14715.0,25,8,1825.45,4,4,4,1
14716.0,43,3,543.28,4,3,2,1
14717.0,733,2,72.8,1,2,1,0
14718.0,410,1,226.42,2,1,1,0
14719.0,2,6,1571.8899999999999,5,4,4,1
14720.0,6,3,663.81,5,3,3,1
14721.0,379,1,109.07,2,1,1,0
14722.0,147,3,489.52,3,3,2,1
14723.0,10,11,1803.06,5,5,4,1
14724.0,590,1,341.9,1,1,2,0
14725.0,25,5,1202.34,4,4,4,1
14726.0,655,1,116.5,1,1,1,0
14727.0,274,4,291.13,2,3,2,0
14728.0,413,1,190.57999999999998,2,1,1,0
14729.0,374,3,586.24,2,3,3,0
14730.0,1,8,1897.57,5,4,4,1
14731.0,47,3,380.02,4,3,2,1
14732.0,8,24,5447.52,5,5,5,1
14733.0,9,18,14200.78,5,5,5,1
14734.0,416,5,1045.47,1,4,3,0
14735.0,4,59,11909.71,5,5,5,1
14736.0,485,2,374.05,1,2,2,0
14737.0,4,4,3554.17,5,3,5,1
14738.0,39,12,1763.64,4,5,4,1
14739.0,2,28,11555.69,5,5,5,1
14740.0,191,13,4068.86,2,5,5,1
14741.0,12,7,1713.09,5,4,4,1
14742.0,435,1,579.85,1,1,3,0
14743.0,593,1,50.480000000000004,1,1,1,0
14744.0,16,17,3596.02,5,5,5,1
14745.0,113,17,2471.06,3,5,4,1
14746.0,406,4,593.5,2,3,3,0
14747.0,248,2,294.3,2,2,2,1
14748.0,29,16,2201.83,4,5,4,1
14749.0,480,1,310.15,1,1,2,0
14750.0,736,1,112.03,1,1,1,0
14751.0,684,2,126.44999999999999,1,2,1,0
14752.0,44,1,389.64,4,1,2,1
14753.0,87,2,869.51,3,2,3,1
14754.0,45,7,1543.73,4,4,4,1
14755.0,10,30,9851.45,5,5,5,1
14756.0,15,4,2613.46,5,3,4,1
14757.0,75,1,420.5,3,1,2,1
14758.0,145,7,2864.97,3,4,5,1
14759.0,5,3,1625.97,5,3,4,1
14760.0,294,2,53.8,2,2,1,0
14761.0,59,3,447.92,3,3,2,1
14762.0,264,2,417.57,2,2,2,0
14763.0,732,1,-9.95,1,1,1,0
14764.0,44,2,250.55,4,2,1,1
14765.0,29,3,254.11,4,3,1,1
14766.0,8,14,6301.88,5,5,5,1
14767.0,474,1,382.81,1,1,2,0
14768.0,17,3,139.5,5,3,1,1
14769.0,3,21,15438.9,5,5,5,1
14770.0,232,9,3624.89,2,4,5,1
14771.0,606,3,579.92,1,3,3,0
14772.0,112,1,139.26,3,1,1,1
14773.0,589,2,125.7,1,2,1,0
14774.0,529,1,241.45,1,1,1,0
14775.0,58,3,1011.9,4,3,3,1
14776.0,51,19,3339.02,4,5,5,1
14777.0,4,4,239.26,5,3,1,1
14778.0,127,2,730.86,3,2,3,1
14779.0,281,3,386.15,2,3,2,0
14780.0,55,2,447.68,4,2,2,1
14781.0,420,1,-530.31,1,1,1,0
14782.0,320,1,200.1,2,1,1,0
14783.0,655,2,305.35,1,2,2,0
14784.0,26,3,449.93,4,3,2,1
14785.0,10,2,77.4,5,2,1,1
14786.0,550,1,90.96,1,1,1,0
14787.0,471,1,110.64999999999999,1,1,1,0
14788.0,7,3,1156.32,5,3,3,1
14789.0,29,1,197.64,4,1,1,1
14790.0,17,10,2526.62,5,4,4,1
14791.0,607,1,303.63,1,1,2,0
14792.0,64,2,0.0,3,2,1,1
14793.0,4,3,611.05,5,3,3,1
14794.0,3,13,1889.15,5,5,4,1
14795.0,166,1,131.45000000000002,3,1,1,1
14796.0,1,39,9972.76,5,5,5,1
14797.0,507,1,300.31,1,1,2,0
14798.0,53,9,715.11,4,4,3,1
14799.0,51,2,338.15,4,2,2,1
14800.0,48,23,6832.6,4,5,5,1
14801.0,61,1,189.34,3,1,1,1
14802.0,430,6,-1502.98,1,4,1,0
14803.0,162,3,845.5500000000001,3,3,3,1
14804.0,9,1,353.27,5,1,2,1
14805.0,15,7,1082.55,5,4,3,1
14806.0,75,2,303.43,3,2,2,1
14807.0,391,2,504.14,2,2,2,0
14808.0,40,15,2152.8,4,5,4,1
14809.0,621,2,686.76,1,2,3,0
14810.0,41,13,2354.03,4,5,4,1
14811.0,387,1,170.5,2,1,1,0
14812.0,599,1,178.85,1,1,1,0
14813.0,370,4,888.91,2,3,3,0
14814.0,581,1,154.21,1,1,1,0
14815.0,37,2,778.5,4,2,3,1
14816.0,197,1,271.85,2,1,2,1
14817.0,200,9,3889.21,2,4,5,1
14818.0,74,6,1153.56,3,4,3,1
14819.0,64,4,456.41,3,3,2,1
14820.0,21,9,1274.76,4,4,4,1
14821.0,367,7,1230.15,2,4,4,0
14822.0,485,1,157.7,1,1,1,0
14823.0,180,3,321.43,3,3,2,1
14824.0,10,12,3952.51,5,5,5,1
14825.0,4,27,4696.28,5,5,5,1
14826.0,582,2,385.2,1,2,2,0
14827.0,665,1,0.0,1,1,1,0
14828.0,197,14,9803.46,2,5,5,1
14829.0,29,9,1402.97,4,4,4,1
14830.0,53,1,188.88,4,1,1,1
14831.0,574,7,1623.97,1,4,4,0
14832.0,630,3,-274.63,1,3,1,0
14833.0,499,1,94.8,1,1,1,0
14834.0,18,9,2184.21,5,4,4,1
14835.0,527,3,293.09999999999997,1,3,2,0
14836.0,10,3,102.45,5,3,1,1
14837.0,90,12,3445.8199999999997,3,5,5,1
14838.0,423,2,769.9200000000001,1,2,3,0
14839.0,418,3,915.28,1,3,3,0
14840.0,268,3,340.21,2,3,2,0
14841.0,53,14,7163.0,4,5,5,1
14842.0,35,8,2456.8,4,4,4,1
14843.0,437,1,211.8,1,1,1,0
14844.0,64,12,6688.43,3,5,5,1
14845.0,600,1,150.0,1,1,1,0
14846.0,423,2,406.8,1,2,2,0
14847.0,149,4,1320.6,3,3,4,1
14848.0,405,1,310.56,2,1,2,0
14849.0,22,50,15186.6,4,5,5,1
14850.0,312,9,1599.76,2,4,4,0
14851.0,23,3,829.41,4,3,3,1
14852.0,58,21,6108.88,4,5,5,1
14853.0,9,7,1351.37,5,4,4,1
14854.0,78,14,4282.37,3,5,5,1
14855.0,119,7,6520.3,3,4,5,1
14856.0,36,3,1290.53,4,3,4,1
14857.0,60,10,3578.93,3,5,5,1
14858.0,506,1,180.75,1,1,1,0
14859.0,13,6,1703.94,5,4,4,1
14860.0,9,2,168.62,5,2,1,1
14861.0,52,14,1318.4,4,5,4,1
14862.0,26,2,841.2,4,2,3,1
14863.0,29,1,266.76,4,1,2,1
14864.0,731,1,-48.75,1,1,1,0
14865.0,7,4,92.52,5,3,1,1
14866.0,11,20,20554.09,5,5,5,1
14867.0,186,19,2910.41,3,5,5,1
14868.0,3,13,4170.0599999999995,5,5,5,1
14869.0,4,9,2750.7,5,4,4,1
14870.0,262,9,1794.6,2,4,4,1
14871.0,3,9,1228.17,5,4,4,1
14872.0,481,4,802.68,1,3,3,0
14873.0,210,2,854.13,2,2,3,1
14874.0,535,1,116.18,1,1,1,0
14875.0,9,7,2841.55,5,4,5,1
14876.0,521,2,256.7,1,2,2,0
14877.0,418,2,425.85,1,2,2,0
14878.0,13,28,3783.48,5,5,5,1
14879.0,685,1,185.06,1,1,1,0
14880.0,77,3,690.59,3,3,3,1
14881.0,20,1,255.4,4,1,1,1
14882.0,27,15,3345.05,4,5,5,1
14883.0,19,7,756.64,4,4,3,1
14884.0,669,1,120.6,1,1,1,0
14885.0,132,4,1496.12,3,3,4,1
14886.0,253,1,364.8,2,1,2,0
14887.0,79,1,1862.0,3,1,4,1
14888.0,207,1,369.2,2,1,2,1
14889.0,336,1,135.9,2,1,1,0
14890.0,254,3,817.25,2,3,3,1
14891.0,148,4,1106.73,3,3,3,1
14892.0,691,1,202.35,1,1,1,0
14893.0,10,6,1782.26,5,4,4,1
14894.0,85,5,1412.21,3,4,4,1
14895.0,8,48,24488.82,5,5,5,1
14896.0,205,10,1727.3,2,5,4,1
14897.0,8,9,3100.74,5,4,5,1
14898.0,23,18,3242.6,4,5,5,1
14899.0,395,1,1331.38,2,1,4,0
14900.0,522,1,13.92,1,1,1,0
14901.0,11,13,1912.7,5,5,4,1
14902.0,21,5,1000.27,4,4,3,1
14903.0,21,10,2729.18,4,5,4,1
14904.0,2,4,1630.49,5,3,4,1
14905.0,154,10,1939.69,3,5,4,1
14906.0,445,3,-66.98,1,3,1,0
14907.0,3,23,5476.62,5,5,5,1
14908.0,74,2,381.9,3,2,2,1
14909.0,428,5,1380.98,1,4,4,0
14910.0,3,7,389.86,5,4,2,1
14911.0,1,510,265757.91,5,5,5,3
14912.0,17,11,748.5799999999999,5,5,3,1
